"","ClaimDate","ClaimAmount"
"2702","2022-08-06",9762.54
"2703","2023-12-09",1342.95
"2704","2023-06-11",267.78
"2705","2023-01-11",7724.57
"2706","2023-10-11",8090.84
"2707","2023-02-19",1290.05
"2708","2024-02-18",2729.27
"2709","2023-05-17",273.77
"2710","2022-07-28",3003.76
"2711","2024-01-04",7754.1
"2712","2023-02-16",5227.81
"2713","2023-05-01",3546.15
"2714","2023-08-06",3780.22
"2715","2023-09-20",113.4
"2716","2023-09-05",3068.03
"2717","2022-10-26",6499.94
"2718","2023-08-06",9744.52
"2719","2022-08-30",8485.9
"2720","2022-09-25",333.59
"2721","2024-05-09",8995.75
"2722","2024-06-20",7853.66
"2723","2023-05-04",7825.72
"2724","2022-12-11",4634.16
"2725","2022-11-16",4040.25
"2726","2023-05-30",3098.87
"2727","2022-07-19",750.38
"2728","2023-03-19",2359.53
"2729","2024-07-01",2541.38
"2730","2024-05-18",4892.36
"2731","2023-08-15",7499.7
"2732","2022-10-22",4790.72
"2733","2023-06-30",672.66
"2734","2023-11-06",9582.12
"2735","2024-03-23",9432.97
"2736","2024-01-13",7873.38
"2737","2023-10-21",9914.15
"2738","2023-02-26",5490.38
"2739","2023-10-11",9631.41
"2740","2023-06-25",848.49
"2741","2023-08-20",3720.24
"2742","2023-07-13",2331.27
"2743","2024-05-23",2038.75
"2744","2023-02-11",1493.95
"2745","2024-01-23",6261.9
"2746","2024-01-21",7835.09
"2747","2022-10-18",5825.15
"2748","2022-11-01",1554.93
"2749","2024-03-18",8130.13
"2750","2023-05-16",6395.95
"2751","2023-08-13",3942.84
"2752","2023-11-04",6773.89
"2753","2023-07-26",2673.06
"2754","2023-11-07",3517.4
"2755","2024-03-10",9183.11
"2756","2024-05-07",2975.99
"2757","2024-06-03",4752.88
"2758","2023-08-23",8912.4
"2759","2024-03-27",7106.44
"2760","2024-04-30",715.81
"2761","2022-12-20",1558.3
"2762","2022-07-28",177.63
"2763","2023-06-15",6346.13
"2764","2024-03-13",4531.97
"2765","2023-07-29",1429.32
"2766","2024-05-28",9583.55
"2767","2022-08-18",5343.63
"2768","2023-08-08",2494.74
"2769","2022-07-26",5055.98
"2770","2022-07-27",6828.24
"2771","2023-03-23",854.77
"2772","2023-01-10",2819.57
"2773","2023-12-24",8088.96
"2774","2023-05-29",4650.68
"2775","2024-06-09",5511.11
"2776","2024-07-03",4384.88
"2777","2022-11-01",534.61
"2778","2024-02-22",1740.92
"2779","2024-02-10",4510.86
"2780","2023-07-02",2170.94
"2781","2022-12-02",594.79
"2782","2024-05-02",8452.13
"2783","2024-02-16",9813.81
"2784","2022-10-06",7952.11
"2785","2023-09-26",8552.47
"2786","2023-10-26",2495.57
"2787","2023-11-21",9610.21
"2788","2022-08-21",2049.56
"2789","2024-07-08",9519.16
"2790","2023-03-08",9948.71
"2791","2022-11-01",7146.06
"2792","2024-06-19",9813.32
"2793","2022-08-30",5738.44
"2794","2022-10-27",2669.46
"2795","2023-09-18",4426.26
"2796","2024-02-03",5976.25
"2797","2024-06-16",823.51
"2798","2023-09-13",6261.2
"2799","2023-02-19",9813.66
"2800","2022-07-27",1982.07
"2801","2024-03-20",7946.69
"2802","2023-11-01",9088.2
"2803","2023-12-26",9442.65
"2804","2022-11-08",9605.34
"2805","2022-08-27",5262.45
"2806","2024-07-05",9775.35
"2807","2023-06-08",7597.37
"2808","2024-03-11",1700.55
"2809","2022-11-24",4821.31
"2810","2022-07-23",7211.48
"2811","2023-10-21",2548.67
"2812","2023-11-12",6442.09
"2813","2023-09-24",6699.34
"2814","2024-01-30",1710.73
"2815","2023-10-12",5694.34
"2816","2024-06-14",7739.11
"2817","2023-05-12",5039.07
"2818","2023-12-14",219.82
"2819","2023-06-15",189.48
"2820","2023-11-13",3634.59
"2821","2023-03-18",9269.32
"2822","2023-10-03",2363.9
"2823","2024-05-16",6380.2
"2824","2023-12-09",2298.55
"2825","2023-10-08",3284.53
"2826","2022-11-19",8495.62
"2827","2022-11-06",7315.73
"2828","2023-04-10",1044.45
"2829","2023-06-24",4344.15
"2830","2023-06-21",388.78
"2831","2023-05-08",4860.81
"2832","2023-03-29",6658.1
"2833","2023-09-28",1273.18
"2834","2023-05-20",2959.96
"2835","2022-09-27",4038.58
"2836","2022-07-10",9203.36
"2837","2022-09-21",9933.22
"2838","2022-07-14",544.62
"2839","2024-03-26",7633.98
"2840","2023-02-04",3780.07
"2841","2023-03-18",3985.34
"2842","2023-04-30",7567.22
"2843","2022-10-19",9192.42
"2844","2024-05-12",9514.19
"2845","2023-03-24",5813.51
"2846","2022-09-26",3635.5
"2847","2023-03-03",7896.74
"2848","2024-03-28",2584.91
"2849","2024-01-06",5684.33
"2850","2024-05-24",3649.93
"2851","2024-02-06",6600.65
"2852","2024-01-14",2479.95
"2853","2023-08-08",1996.77
"2854","2024-04-28",9190.57
"2855","2022-11-29",1107.86
"2856","2023-12-16",5108.98
"2857","2023-12-26",2286.44
"2858","2024-06-06",485.41
"2859","2023-07-17",456.59
"2860","2024-06-08",1834.7
"2861","2022-12-19",8681.03
"2862","2023-03-05",2896.54
"2863","2022-09-25",9509.55
"2864","2023-11-13",5858.06
"2865","2023-08-02",4422.48
"2866","2023-11-30",5842.88
"2867","2024-06-16",5215.31
"2868","2022-07-28",7611.88
"2869","2023-05-13",2896.71
"2870","2023-12-29",3595.2
"2871","2023-03-12",8951.53
"2872","2023-09-02",9469.92
"2873","2023-08-19",8936.33
"2874","2024-01-23",4252.54
"2875","2022-10-22",7825.62
"2876","2023-01-28",4815.72
"2877","2024-05-07",5025.64
"2878","2024-02-13",2126.33
"2879","2023-09-19",5952.19
"2880","2023-09-26",1942.75
"2881","2023-07-16",3382.49
"2882","2024-04-06",8564.8
"2883","2024-05-25",2150.05
"2884","2023-06-12",804.47
"2885","2024-01-10",783.18
"2886","2022-09-06",9413.77
"2887","2023-07-18",5118.51
"2888","2024-03-22",4153.18
"2889","2023-09-15",8127.7
"2890","2023-02-27",8374.68
"2891","2024-03-17",3388.69
"2892","2024-04-26",6966.82
"2893","2023-05-13",7734.12
"2894","2023-02-20",6581.04
"2895","2023-08-29",1600.79
"2896","2023-05-06",8771.24
"2897","2023-12-27",5437.04
"2898","2023-05-11",2896.48
"2899","2023-07-18",4309.76
"2900","2023-11-05",471.95
"2901","2023-05-01",1365.88
"2902","2022-11-30",7678.91
"2903","2024-05-23",100.12
"2904","2023-02-07",4224
"2905","2022-11-25",5272.85
"2906","2023-02-20",640.88
"2907","2023-07-27",9733.47
"2908","2023-01-27",2338.64
"2909","2023-12-02",3111.57
"2910","2023-05-09",3109.03
"2911","2024-04-30",2381.12
"2912","2022-11-13",114.59
"2913","2022-11-29",7320.51
"2914","2023-12-28",9671.77
"2915","2023-01-15",2320.51
"2916","2023-08-31",6664.17
"2917","2023-11-07",7444.77
"2918","2023-09-18",8499.41
"2919","2023-11-10",4284.03
"2920","2023-08-27",3099.02
"2921","2024-04-21",3320.42
"2922","2023-07-05",7154.95
"2923","2023-01-09",8186.12
"2924","2023-07-17",1897.98
"2925","2023-01-09",3772.32
"2926","2023-04-13",9029.21
"2927","2024-04-26",8086.27
"2928","2023-02-06",9850.1
"2929","2023-09-07",7567.06
"2930","2023-07-02",3992.63
"2931","2023-08-09",5947.31
"2932","2023-03-24",6644.04
"2933","2023-09-21",876.71
"2934","2023-11-15",5490.52
"2935","2022-12-25",7122.28
"2936","2023-06-03",1756.48
"2937","2022-11-10",7828.25
"2938","2022-07-10",5879.35
"2939","2022-12-27",9527
"2940","2024-01-31",519.98
"2941","2024-05-10",2726.73
"2942","2024-01-29",6055.38
"2943","2023-03-16",3035.94
"2944","2022-08-25",7172.8
"2945","2024-06-20",7614.15
"2946","2023-02-25",1114.91
"2947","2022-07-28",5187.16
"2948","2023-08-05",5138.02
"2949","2023-01-07",3755.88
"2950","2023-09-21",9335.96
"2951","2022-11-22",8292.31
"2952","2023-11-30",7002.37
"2953","2022-07-12",7171.83
"2954","2023-09-14",4670.99
"2955","2022-10-16",9217.85
"2956","2023-01-25",6976.49
"2957","2023-05-11",7316.91
"2958","2023-02-14",8630.74
"2959","2023-12-09",2813.31
"2960","2022-11-12",8090
"2961","2023-08-16",2032.88
"2962","2024-04-05",3518.89
"2963","2023-08-11",3422.54
"2964","2022-07-22",9787.4
"2965","2022-10-28",8579.72
"2966","2022-10-02",7041.58
"2967","2023-06-20",7297.86
"2968","2024-01-25",5664.52
"2969","2023-08-16",9476.2
"2970","2023-06-16",5012.96
"2971","2024-04-01",3867.13
"2972","2023-05-22",1714.05
"2973","2024-04-01",7883.44
"2974","2023-11-20",7370.99
"2975","2024-04-20",3905.11
"2976","2022-12-31",349.41
"2977","2024-02-22",8406.07
"2978","2024-05-29",213.04
"2979","2023-06-11",7066.63
"2980","2023-10-21",9705.55
"2981","2022-09-14",4432.85
"2982","2023-10-23",2426.24
"2983","2023-12-10",7078.22
"2984","2023-11-15",8189.57
"2985","2023-02-10",5509.66
"2986","2023-03-20",9673.65
"2987","2022-08-02",611.52
"2988","2023-02-05",5097.48
"2989","2022-09-17",7212.69
"2990","2022-11-21",8640.14
"2991","2023-06-28",1874.63
"2992","2024-05-07",8020.03
"2993","2023-03-22",5571.8
"2994","2022-11-18",4025.88
"2995","2023-10-11",1403.98
"2996","2023-09-16",8666.43
"2997","2022-10-21",1657
"2998","2024-02-17",3166.9
"2999","2023-05-09",2971.45
"3000","2022-10-30",8727
"3001","2023-01-20",6759.76
"3002","2024-02-24",7987.15
"3003","2023-04-09",2579.63
"3004","2024-06-08",6286.25
"3005","2023-02-23",5760.29
"3006","2022-09-29",8345.02
"3007","2023-07-31",9070.26
"3008","2023-03-23",220.35
"3009","2023-01-19",6772.8
"3010","2024-04-08",613.17
"3011","2023-12-02",5533.7
"3012","2024-06-09",2947.56
"3013","2023-11-18",3137.09
"3014","2024-06-20",3594.29
"3015","2022-07-10",6250.8
"3016","2024-04-06",3407.09
"3017","2023-06-27",7353.72
"3018","2024-02-18",4104.82
"3019","2024-04-01",776.7
"3020","2023-08-16",7859.22
"3021","2022-08-19",2929.01
"3022","2024-05-26",4384.39
"3023","2023-06-11",6885.89
"3024","2024-01-16",3391.32
"3025","2022-11-23",660.2
"3026","2023-03-18",3801.82
"3027","2022-11-03",9450.04
"3028","2022-11-23",6453.17
"3029","2022-09-12",6747.64
"3030","2022-10-01",6359.59
"3031","2024-05-08",2070.02
"3032","2023-12-19",4241.51
"3033","2023-01-31",7534.3
"3034","2024-01-19",1103.59
"3035","2024-03-09",2850.74
"3036","2023-06-22",2835.56
"3037","2024-04-10",4376.99
"3038","2024-06-22",9805.65
"3039","2024-01-29",768.28
"3040","2024-06-22",5235.14
"3041","2023-10-13",1875.71
"3042","2023-02-20",9709.7
"3043","2024-06-29",1221.7
"3044","2024-04-01",4095.65
"3045","2024-02-09",7405.06
"3046","2022-10-30",7075.09
"3047","2024-05-05",4285.01
"3048","2024-01-15",3530.59
"3049","2023-11-20",4036.36
"3050","2022-12-26",2716.34
"3051","2024-03-04",2132.8
"3052","2023-05-31",4882.09
"3053","2024-05-28",2758.48
"3054","2024-06-05",2945.87
"3055","2022-09-18",6601.89
"3056","2024-03-23",9688.52
"3057","2023-04-26",6076.01
"3058","2024-06-17",862.1
"3059","2022-11-03",848.28
"3060","2023-04-13",9519.09
"3061","2022-07-25",3043.18
"3062","2023-11-12",1011.46
"3063","2024-01-17",6030.54
"3064","2024-01-02",6274.12
"3065","2023-01-19",6520.2
"3066","2023-01-14",2747.28
"3067","2023-11-28",249.6
"3068","2023-07-10",9653.65
"3069","2022-09-05",2583.84
"3070","2022-12-17",6792.66
"3071","2023-02-09",7095.64
"3072","2023-12-01",6139.07
"3073","2023-09-01",3197.78
"3074","2023-02-18",2783.85
"3075","2023-02-10",6016.92
"3076","2023-03-31",8674.35
"3077","2024-02-17",9472.66
"3078","2023-05-31",1148.47
"3079","2023-08-07",1632.8
"3080","2022-12-06",9452.89
"3081","2022-12-21",7391.7
"3082","2023-10-10",8841.64
"3083","2023-04-16",2106.06
"3084","2023-06-22",5917.1
"3085","2023-12-04",7041.28
"3086","2024-06-21",6833.11
"3087","2023-10-15",4140.7
"3088","2023-05-01",252.41
"3089","2023-02-21",5870.97
"3090","2024-05-21",2605.71
"3091","2023-07-03",4557.52
"3092","2024-02-07",9580.05
"3093","2023-08-23",4050.45
"3094","2024-03-24",8414.04
"3095","2022-07-24",1966.55
"3096","2023-03-19",6757.36
"3097","2022-09-06",9772.37
"3098","2023-02-08",1108.74
"3099","2023-08-20",182.37
"3100","2022-10-16",4392.47
"3101","2022-07-14",1016.99
"3102","2023-04-20",7509.01
"3103","2024-06-15",9154.03
"3104","2023-08-08",4396.81
"3105","2024-04-02",2661.25
"3106","2022-12-05",4400.59
"3107","2023-09-03",7262.13
"3108","2023-06-11",189.64
"3109","2024-01-04",5935.59
"3110","2023-12-18",6171.59
"3111","2022-12-19",6413.11
"3112","2023-12-01",2496.02
"3113","2022-07-18",7169.12
"3114","2022-07-24",1004.78
"3115","2023-03-06",2072.78
"3116","2024-01-01",8786.95
"3117","2023-04-05",7413.36
"3118","2023-01-29",236.08
"3119","2023-08-07",2558.92
"3120","2023-09-18",2222.62
"3121","2022-08-27",2780.98
"3122","2023-01-21",2550.84
"3123","2023-05-24",719.01
"3124","2023-09-17",4643.51
"3125","2023-04-01",7354.06
"3126","2023-03-07",6106.64
"3127","2023-04-10",6761.43
"3128","2022-12-23",903.38
"3129","2023-08-25",9519.76
"3130","2023-08-24",8401.07
"3131","2023-02-19",8070.39
"3132","2023-03-24",8247.54
"3133","2023-02-02",9333.83
"3134","2024-01-21",5488.11
"3135","2022-07-13",2082.79
"3136","2023-01-05",6206.16
"3137","2023-12-01",7454.53
"3138","2023-05-12",7405.38
"3139","2023-12-16",5262.35
"3140","2023-09-01",777.74
"3141","2023-10-18",3774.02
"3142","2023-11-07",9215.59
"3143","2024-04-21",5886.04
"3144","2022-10-25",5429.49
"3145","2022-07-25",2761.65
"3146","2022-11-14",3747.64
"3147","2022-12-13",8963.93
"3148","2024-01-28",6697.98
"3149","2023-07-16",7895.13
"3150","2022-07-11",4598.02
"3151","2023-10-07",6339.45
"3152","2022-10-07",2559
"3153","2023-10-03",7084.06
"3154","2022-11-20",4333.25
"3155","2024-03-09",4481.2
"3156","2023-08-26",6528.29
"3157","2024-05-15",9369.18
"3158","2024-04-04",733.66
"3159","2024-01-26",8264.96
"3160","2022-10-05",2994.59
"3161","2024-04-05",4494.8
"3162","2023-03-28",316.94
"3163","2023-06-06",3080.36
"3164","2024-03-02",5076.05
"3165","2024-06-10",656.14
"3166","2024-03-20",4961.85
"3167","2023-04-10",9278.4
"3168","2023-11-21",1143.39
"3169","2023-12-06",7667.96
"3170","2022-09-12",4155.74
"3171","2023-02-12",6586.22
"3172","2023-05-17",2676.34
"3173","2024-03-05",1678.97
"3174","2022-12-16",1688.58
"3175","2023-08-24",797.87
"3176","2023-10-28",1937.9
"3177","2022-10-21",6675.77
"3178","2022-11-20",8828.74
"3179","2022-11-11",8159.84
"3180","2023-10-11",6882.83
"3181","2023-12-17",1193.28
"3182","2023-11-25",2962.96
"3183","2023-06-29",3167.09
"3184","2023-05-07",2574.57
"3185","2022-12-01",5198.56
"3186","2023-02-17",5401.98
"3187","2022-07-23",3633.17
"3188","2023-07-29",3602.51
"3189","2024-03-27",8302.7
"3190","2022-09-16",7914
"3191","2024-06-03",3147.18
"3192","2024-01-03",9146.51
"3193","2023-11-23",9532.87
"3194","2024-05-19",3334.75
"3195","2022-08-01",3608.81
"3196","2022-12-31",5105.78
"3197","2023-10-18",9417.1
"3198","2023-11-20",8775.56
"3199","2024-06-16",1115.42
"3200","2023-12-09",3988.03
"3201","2023-01-01",5578.37
"3202","2023-08-12",5081.01
"3203","2023-12-31",2019.24
"3204","2024-05-08",8602.29
"3205","2023-07-03",6801.71
"3206","2023-02-26",8395.29
"3207","2023-05-20",8601.77
"3208","2024-01-12",7508.72
"3209","2023-08-29",4448.18
"3210","2023-09-16",6144.41
"3211","2024-03-08",1687.62
"3212","2024-07-04",6769.09
"3213","2022-11-01",1874.61
"3214","2022-08-21",6970.1
"3215","2023-04-28",2373.02
"3216","2023-03-03",1263.76
"3217","2024-07-05",1736.32
"3218","2023-04-21",119.72
"3219","2022-11-09",7215.52
"3220","2024-05-17",7350.77
"3221","2023-01-16",5197.84
"3222","2022-09-16",1697.49
"3223","2022-11-20",927.19
"3224","2023-03-31",289.38
"3225","2022-08-14",1740.91
"3226","2023-12-17",8919.47
"3227","2022-07-19",2491.21
"3228","2023-09-15",3607.29
"3229","2023-02-27",1142.92
"3230","2024-01-28",2301.38
"3231","2023-02-05",5240.32
"3232","2024-03-14",6116.75
"3233","2022-07-12",2528.99
"3234","2023-03-31",671.55
"3235","2024-05-22",3971.23
"3236","2023-03-14",2418.61
"3237","2024-02-22",2273.58
"3238","2023-07-10",9602.64
"3239","2023-07-18",6201.37
"3240","2023-03-03",5613.1
"3241","2023-12-28",4216.17
"3242","2023-11-18",4346.55
"3243","2024-02-11",5454.96
"3244","2022-09-25",6994.66
"3245","2024-02-17",7051.25
"3246","2023-02-20",1799.77
"3247","2023-11-30",5051.12
"3248","2023-12-14",4178.39
"3249","2022-12-21",8718.22
"3250","2023-05-02",6351.05
"3251","2023-12-15",5371.79
"3252","2023-04-19",1242.41
"3253","2023-08-18",6095.82
"3254","2023-11-06",1260.32
"3255","2023-07-07",3438.35
"3256","2023-06-05",1514.14
"3257","2023-06-18",6951.53
"3258","2023-06-25",2141.9
"3259","2023-10-25",3979.41
"3260","2024-03-15",8967.18
"3261","2024-01-28",2122.73
"3262","2023-10-10",5127.27
"3263","2024-01-30",4250.79
"3264","2023-07-15",279.43
"3265","2023-03-13",7948.31
"3266","2023-06-15",783.55
"3267","2022-09-24",4795.12
"3268","2023-04-16",5650.72
"3269","2022-08-05",6321.42
"3270","2024-02-08",6917.45
"3271","2022-12-30",2607.4
"3272","2023-04-07",198.79
"3273","2024-04-20",7262.09
"3274","2023-10-20",5403
"3275","2024-03-08",8377.57
"3276","2024-03-10",8231.74
"3277","2023-12-17",8448.93
"3278","2023-06-12",4902.44
"3279","2022-11-24",3402.92
"3280","2022-12-22",7936.43
"3281","2023-12-08",4567.81
"3282","2024-01-09",1916.08
"3283","2024-01-31",8564.24
"3284","2022-10-07",8837.34
"3285","2024-03-01",4716.47
"3286","2023-04-11",849.43
"3287","2023-10-22",3939.48
"3288","2023-10-06",8055.02
"3289","2022-11-14",9027.56
"3290","2024-02-22",2114.38
"3291","2024-01-26",763.04
"3292","2023-05-13",8785.77
"3293","2023-10-07",3955.11
"3294","2023-01-10",5463.43
"3295","2023-10-01",9683.85
"3296","2024-04-05",758.99
"3297","2024-03-15",6518.35
"3298","2022-12-14",833.64
"3299","2023-11-22",3817.14
"3300","2022-08-18",8057.76
"3301","2023-05-06",4391.38
"3302","2023-12-10",9972.11
"3303","2024-03-20",5634.69
"3304","2022-08-07",3279.51
"3305","2022-07-12",2279.1
"3306","2024-06-26",3570.15
"3307","2024-05-02",3788.08
"3308","2022-10-01",780.27
"3309","2022-11-20",3758.78
"3310","2024-02-23",4695.96
"3311","2023-08-21",7255.1
"3312","2023-12-16",6601.62
"3313","2022-09-03",7116.78
"3314","2024-05-19",182.8
"3315","2023-03-13",2254.91
"3316","2022-12-19",6650.67
"3317","2022-07-17",4891.49
"3318","2022-09-24",152.6
"3319","2024-03-23",8064.5
"3320","2022-08-06",7750.81
"3321","2023-01-13",5529.35
"3322","2023-07-31",757.99
"3323","2023-06-23",7688.5
"3324","2023-04-22",5878.76
"3325","2022-12-11",7841.4
"3326","2022-11-25",7542.3
"3327","2024-05-09",8049.72
"3328","2023-10-16",5228.28
"3329","2023-09-11",1489.21
"3330","2023-09-06",6744.46
"3331","2022-08-05",6242.69
"3332","2024-03-26",7448.31
"3333","2023-02-08",1781.82
"3334","2023-03-18",2030.25
"3335","2023-08-04",8915.05
"3336","2022-09-01",7524.78
"3337","2023-02-21",9091.46
"3338","2022-12-13",7611.28
"3339","2024-04-09",6011.84
"3340","2023-12-09",6575.91
"3341","2023-01-01",8902.37
"3342","2022-07-09",5830.19
"3343","2023-05-24",6360.67
"3344","2023-11-10",1649.12
"3345","2022-08-15",4791.82
"3346","2024-05-31",7192.33
"3347","2023-07-11",2782.33
"3348","2023-06-03",2102.32
"3349","2022-07-14",3206.89
"3350","2024-03-14",2490.86
"3351","2023-08-11",2227.64
"3352","2022-12-08",4306.02
"3353","2023-01-26",9087.6
"3354","2023-08-10",5119.89
"3355","2022-09-09",1960.41
"3356","2023-06-13",862.02
"3357","2024-06-07",6991.95
"3358","2023-07-06",3889.71
"3359","2022-09-22",8236.13
"3360","2023-07-23",6629.16
"3361","2023-08-25",7982.79
"3362","2023-06-20",2792.27
"3363","2022-08-22",6954.35
"3364","2022-07-25",2714.21
"3365","2022-08-05",9396.78
"3366","2023-07-07",6400.11
"3367","2023-06-24",3312.67
"3368","2024-07-05",2768.17
"3369","2023-12-19",1990.17
"3370","2022-10-22",6976.95
"3371","2023-03-20",2265.28
"3372","2023-02-05",5993.5
"3373","2022-11-10",2719.89
"3374","2022-10-25",6653.49
"3375","2022-10-10",8167.9
"3376","2022-10-14",7802.45
"3377","2023-03-28",7632.43
"3378","2023-08-27",1958.45
"3379","2023-04-23",975.01
"3380","2022-08-08",7019.59
"3381","2023-06-12",3746.64
"3382","2023-07-22",4380.23
"3383","2023-01-19",408.38
"3384","2023-03-16",2669.81
"3385","2022-10-08",433.4
"3386","2023-09-17",8803.94
"3387","2024-04-07",2509.63
"3388","2023-09-08",5617.64
"3389","2024-03-25",485.9
"3390","2022-12-14",6701.79
"3391","2022-08-23",3297.97
"3392","2023-11-13",8989.4
"3393","2022-12-23",8892.37
"3394","2023-09-03",3320.38
"3395","2023-06-19",9019.51
"3396","2023-06-22",9961.96
"3397","2024-02-25",8271.62
"3398","2023-06-26",8464.23
"3399","2022-09-09",2565.19
"3400","2024-03-03",5809.35
"3401","2022-07-12",765.83
"3402","2022-11-10",1039.69
"3403","2024-05-23",9989.04
"3404","2023-05-09",3333.73
"3405","2022-09-24",7507.02
"3406","2024-03-02",8085.98
"3407","2022-10-28",8594.43
"3408","2023-03-13",9976.52
"3409","2023-01-03",2490.82
"3410","2022-10-29",499.47
"3411","2023-01-28",4170.8
"3412","2024-06-15",1387.8
"3413","2022-09-20",322.02
"3414","2023-07-15",3668.23
"3415","2024-03-24",7859.01
"3416","2023-02-15",5705.19
"3417","2022-11-16",3196.5
"3418","2022-12-14",6577.99
"3419","2022-12-22",2396.98
"3420","2022-10-31",242.38
"3421","2023-03-18",7667.1
"3422","2023-03-29",6275.06
"3423","2022-12-31",7646.8
"3424","2024-04-04",485.49
"3425","2023-11-29",8387.48
"3426","2023-10-02",6233.31
"3427","2024-01-07",5677.61
"3428","2022-09-03",6283.68
"3429","2023-04-21",8657.89
"3430","2024-04-02",5910.67
"3431","2022-09-23",5851.41
"3432","2023-08-28",9907.72
"3433","2023-07-29",7591.63
"3434","2023-06-24",4478.71
"3435","2023-03-16",7103.23
"3436","2024-03-13",3953.38
"3437","2023-06-20",2365.87
"3438","2023-02-09",6008.83
"3439","2023-01-22",9289
"3440","2023-06-27",9298.48
"3441","2024-02-24",3484.86
"3442","2024-05-20",5324.01
"3443","2023-04-25",2195.2
"3444","2023-05-19",9956.75
"3445","2023-07-28",9813.07
"3446","2023-04-20",6530.14
"3447","2024-01-16",8063.7
"3448","2023-01-15",7179.49
"3449","2023-07-13",5972.27
"3450","2022-07-19",628.15
"3451","2022-10-07",4602.17
"3452","2022-10-30",6780.38
"3453","2023-04-03",6807.56
"3454","2023-05-08",3793.91
"3455","2022-09-19",9422.75
"3456","2022-10-30",1756.83
"3457","2023-11-13",5053.56
"3458","2024-05-22",6939.75
"3459","2023-09-26",7001.64
"3460","2023-02-23",6521.53
"3461","2023-04-02",2825.35
"3462","2023-02-17",1646.45
"3463","2022-09-07",6395.81
"3464","2023-03-15",6033.09
"3465","2024-05-18",1875.62
"3466","2024-03-21",7080.88
"3467","2023-09-20",4606.2
"3468","2024-01-23",6710.83
"3469","2023-07-14",8389.93
"3470","2024-01-24",1780.31
"3471","2024-04-09",289.53
"3472","2023-01-07",7813.12
"3473","2024-05-30",6136
"3474","2023-12-17",7026.43
"3475","2023-03-31",8397.73
"3476","2023-05-08",8047.83
"3477","2023-12-08",9613.11
"3478","2023-08-16",5405.76
"3479","2023-07-15",4936.11
"3480","2023-05-12",4078.68
"3481","2023-12-07",1621.54
"3482","2024-04-23",5768.81
"3483","2024-04-02",2842.42
"3484","2024-01-04",9220.94
"3485","2022-08-21",5873.59
"3486","2022-10-11",5969.12
"3487","2024-05-11",3613.75
"3488","2023-06-17",614.69
"3489","2023-06-11",414.26
"3490","2023-05-11",4291.02
"3491","2023-11-22",937.2
"3492","2022-12-07",6107.78
"3493","2022-08-26",8821.63
"3494","2023-09-06",8840.86
"3495","2022-08-25",6624.55
"3496","2022-08-08",2191.2
"3497","2024-02-17",8643.67
"3498","2024-07-03",8872.33
"3499","2022-08-04",2046.87
"3500","2022-07-30",7400.52
"3501","2022-12-04",2936.54
"3502","2023-09-27",8046.14
"3503","2023-12-18",9972.66
"3504","2024-05-05",397.26
"3505","2022-10-22",8983.92
"3506","2023-06-18",6264.04
"3507","2022-08-08",9736.49
"3508","2022-12-11",4703.59
"3509","2024-03-05",8489.14
"3510","2023-07-14",717.7
"3511","2022-08-10",3419.26
"3512","2023-01-20",763.46
"3513","2024-03-08",9755.9
"3514","2023-04-29",8188.04
"3515","2023-10-16",8540.22
"3516","2024-01-15",9385.86
"3517","2024-02-15",942.52
"3518","2024-04-29",3917.42
"3519","2023-09-15",803.25
"3520","2022-09-24",2186.85
"3521","2023-04-11",2370.72
"3522","2024-02-17",4744.16
"3523","2022-11-27",2758.77
"3524","2022-12-26",1099.68
"3525","2023-08-05",1758.16
"3526","2023-02-26",1558.03
"3527","2023-02-16",9733.46
"3528","2023-07-10",7617
"3529","2024-02-29",9680.84
"3530","2023-09-24",4453.43
"3531","2024-06-14",2855.85
"3532","2024-06-07",8003.1
"3533","2023-11-25",3329.91
"3534","2022-11-30",3063.9
"3535","2022-09-02",2401.81
"3536","2022-09-01",1383.82
"3537","2023-04-16",2638.98
"3538","2023-06-13",3617.67
"3539","2022-07-18",6772.54
"3540","2023-06-30",719.39
"3541","2022-12-02",2184.02
"3542","2023-11-30",8109.33
"3543","2023-11-29",1554.53
"3544","2023-11-23",3492.19
"3545","2022-12-29",8660.12
"3546","2022-10-25",1633.76
"3547","2023-07-01",919.09
"3548","2024-05-12",4896.93
"3549","2022-09-26",3093.95
"3550","2024-02-21",5677.74
"3551","2023-07-02",8057.67
"3552","2022-12-21",1457.77
"3553","2022-07-09",5848.92
"3554","2023-08-18",5104.54
"3555","2024-02-21",1526.38
"3556","2023-03-12",6277.59
"3557","2024-01-22",2809.04
"3558","2023-09-29",4929.56
"3559","2022-12-20",914.5
"3560","2024-02-13",4649.88
"3561","2024-06-29",3133.99
"3562","2023-01-30",8241.57
"3563","2024-05-26",664.09
"3564","2023-11-02",4244.21
"3565","2024-05-08",4638.47
"3566","2023-05-31",7277.56
"3567","2022-10-11",5785.45
"3568","2022-11-27",6705.4
"3569","2023-03-10",7792.79
"3570","2023-04-20",8635.81
"3571","2022-10-09",3207.37
"3572","2023-02-05",5426.42
"3573","2023-04-02",8417.07
"3574","2023-05-25",9895.57
"3575","2024-02-09",8906.24
"3576","2024-07-01",3777.53
"3577","2023-08-14",2032.15
"3578","2023-12-05",4944.99
"3579","2023-11-30",7442.25
"3580","2024-01-01",4976.43
"3581","2024-05-12",4883.49
